freq,unit,quantile,hhcomp,geo,time,value
Annual,Percentage,Third quintile,Two adults with one dependent child,Serbia,2018,1.0
Annual,Percentage,Third quintile,Two adults with one dependent child,Serbia,2019,0.0
Annual,Percentage,Third quintile,Two adults with one dependent child,Serbia,2020,5.8
Annual,Percentage,Third quintile,Two adults with one dependent child,Serbia,2021,7.4
Annual,Percentage,Third quintile,Two adults with one dependent child,Serbia,2022,9.2
Annual,Percentage,Third quintile,Two adults with one dependent child,Serbia,2023,1.8
Annual,Percentage,Third quintile,Two adults with one dependent child,Serbia,2024,4.7
Annual,Percentage,Third quintile,Two adults with one dependent child,Serbia,2025,4.6
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2010,2.0
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2011,1.3
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2012,2.4
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2013,1.4
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2014,2.5
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2015,2.5
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2016,1.4
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2017,2.9
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2018,4.5
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2019,3.8
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2020,2.2
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2021,3.2
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2022,3.6
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2023,4.7
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2024,4.3
Annual,Percentage,Third quintile,Two adults with one dependent child,Türkiye,2025,3.6
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2010,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2011,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2012,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2013,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2014,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2015,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2016,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2017,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2018,27.5
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2019,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2020,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2021,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2022,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2023,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2024,
Annual,Percentage,Third quintile,Two adults with one dependent child,Kosovo*,2025,
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,33.0
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,31.5
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,33.4
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,34.4
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,35.4
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,31.7
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,32.6
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,35.0
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,36.0
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,34.6
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2021,
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2022,
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024,
Annual,Percentage,Third quintile,Two adults with two dependent children,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025,
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2010,32.4
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2011,30.0
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2012,30.9
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2013,32.4
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2014,31.6
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2015,29.6
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2016,29.8
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2017,31.2
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2018,32.5
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2019,30.6
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2020,30.5
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2021,30.8
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2022,31.1
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2023,31.3
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2024,29.7
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (from 2020),2025,29.4
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2010,33.0
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2011,31.5
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2012,33.4
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2013,34.4
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2014,35.4
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2015,31.7
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2016,32.6
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2017,35.0
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2018,36.0
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2019,34.6
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2020,
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2021,
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2022,
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2023,
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2024,
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2025,
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2010,33.2
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2011,31.7
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2012,33.6
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2013,34.6
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2014,35.6
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2015,31.9
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2016,32.7
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2017,35.2
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2018,36.3
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2019,34.8
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2020,
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2021,
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2022,
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2023,
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2024,
Annual,Percentage,Third quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2025,
Annual,Percentage,Third quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010,37.8
Annual,Percentage,Third quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011,34.4
